family	assembly_accession	support_fixed	support_mfp	gtdb_order	module_completeness	consensus_min	consensus_mean	stable_both
soxx	GCF_025857195.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_030285785.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_004006175.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_045277565.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_000011965.2	0.87	0.87	o__Rhodobacterales	4	0.87	0.87	1.0
soxx	GCF_003008555.2	0.0	0.02	o__Rhodobacterales	4	0.0	0.01	0.0
soxx	GCF_040790665.1	0.28	0.0	o__Rhodobacterales	4	0.0	0.14	0.0
soxx	GCF_022788655.1	0.18	0.0	o__Rhodobacterales	4	0.0	0.09	0.0
soxx	GCF_000154785.2	0.02	0.0	o__Rhodobacterales	4	0.0	0.01	0.0
soxx	GCF_012932215.1	0.86	0.85	o__Rhodobacterales	4	0.85	0.855	1.0
soxx	GCF_014337925.2	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxx	GCF_047715485.1	0.81	0.33	o__Rhodobacterales	4	0.33	0.5700000000000001	0.0
soxx	GCF_038443675.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxx	GCF_001187845.1	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxx	GCF_044772865.1	0.77	0.89	o__Rhodobacterales	4	0.77	0.8300000000000001	1.0
soxx	GCF_001308265.1	0.0	0.43	o__Rhodobacterales	4	0.0	0.215	0.0
soxx	GCF_003544895.1	0.84	0.87	o__Rhodobacterales	4	0.84	0.855	1.0
soxx	GCF_000590925.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_030407165.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_029853695.1	0.87	0.85	o__Rhodobacterales	4	0.85	0.86	1.0
soxx	GCF_000018145.1	0.0	0.04	o__Rhodobacterales	4	0.0	0.02	0.0
soxx	GCF_002504165.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxx	GCF_001633165.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_029953595.1	0.66	0.83	o__Rhodobacterales	4	0.66	0.745	1.0
soxx	GCF_005234135.1	0.65	0.7	o__Rhodobacterales	4	0.65	0.675	1.0
soxx	GCF_028553745.1	0.0	0.0	o__Rhodobacterales	3	0.0	0.0	0.0
soxx	GCF_028553805.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_002865605.1	0.51	0.24	o__Rhodobacterales	4	0.24	0.375	0.0
soxx	GCF_008824185.1	0.38	0.12	o__Rhodobacterales	4	0.12	0.25	0.0
soxx	GCF_003324675.1	0.16	0.11	o__Rhodobacterales	4	0.11	0.135	0.0
soxx	GCF_002085925.2	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_001940525.2	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxx	GCF_001620265.1	0.38	0.65	o__Rhodobacterales	4	0.38	0.515	0.0
soxx	GCF_026409565.1	0.0	0.0	o__Sneathiellales	4	0.0	0.0	0.0
soxx	GCF_000202835.1	0.84	0.82	o__Acetobacterales	4	0.82	0.83	1.0
soxx	GCF_019203965.1	0.01	0.0	o__Acetobacterales	4	0.0	0.005	0.0
soxx	GCF_029318635.1	0.0	0.0	o__Rhodospirillales	3	0.0	0.0	0.0
soxx	GCF_003403095.1	0.92	0.91	o__Rhodospirillales	4	0.91	0.915	1.0
soxx	GCF_001305595.1	0.85	0.85	o__Azospirillales	4	0.85	0.85	1.0
soxx	GCF_016653635.2	0.87	0.84	o__Azospirillales	4	0.84	0.855	1.0
soxx	GCF_024662015.1	0.82	0.56	o__Thalassobaculales	4	0.56	0.69	1.0
soxx	GCF_001723605.1	0.05	0.08	o__Campylobacterales	4	0.05	0.065	0.0
soxx	GCF_000987835.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_014931715.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_000186245.1	0.89	0.77	o__Campylobacterales	4	0.77	0.8300000000000001	1.0
soxx	GCF_030296055.1	0.04	0.9	o__Campylobacterales	3	0.04	0.47000000000000003	0.0
soxx	GCF_027946175.1	0.0	0.0	o__Campylobacterales	3	0.0	0.0	0.0
soxx	GCF_027943725.1	0.0	0.02	o__Campylobacterales	3	0.0	0.01	0.0
soxx	GCF_017357825.1	0.16	0.18	o__Campylobacterales	4	0.16	0.16999999999999998	0.0
soxx	GCF_000242915.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_047716755.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_015265455.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_015265475.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_009068765.1	0.0	0.0	o__Campylobacterales	3	0.0	0.0	0.0
soxx	GCF_014905115.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_000147355.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_014905135.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_014905095.1	0.1	0.24	o__Campylobacterales	4	0.1	0.16999999999999998	0.0
soxx	GCF_000012965.1	0.77	0.0	o__Campylobacterales	4	0.0	0.385	0.0
soxx	GCF_039645965.1	0.4	0.49	o__Campylobacterales	4	0.4	0.445	0.0
soxx	GCF_039645985.1	0.0	0.0	o__Campylobacterales	3	0.0	0.0	0.0
soxx	GCF_039645565.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_039645585.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_021044585.1	0.31	0.34	o__Campylobacterales	4	0.31	0.325	0.0
soxx	GCF_039645995.1	0.22	0.32	o__Campylobacterales	4	0.22	0.27	0.0
soxx	GCF_000183725.1	0.42	0.06	o__Campylobacterales	3	0.06	0.24	0.0
soxx	GCF_013201665.1	0.34	0.43	o__Campylobacterales	4	0.34	0.385	0.0
soxx	GCF_003544815.1	0.29	0.33	o__Campylobacterales	4	0.29	0.31	0.0
soxx	GCF_013177675.1	0.51	0.41	o__Campylobacterales	4	0.41	0.45999999999999996	0.0
soxx	GCF_013177635.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_013201935.1	0.01	0.0	o__Campylobacterales	4	0.0	0.005	0.0
soxx	GCF_003544915.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_013201725.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_003660105.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_003355515.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_004214815.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_004299785.2	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_003544835.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_013201625.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_013372265.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_013201705.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_004214795.1	0.51	0.46	o__Campylobacterales	4	0.46	0.485	0.0
soxx	GCF_001956695.1	0.41	0.41	o__Campylobacterales	4	0.41	0.41	0.0
soxx	GCF_013283835.1	0.26	0.26	o__Campylobacterales	4	0.26	0.26	0.0
soxx	GCF_024267655.1	0.24	0.24	o__Campylobacterales	4	0.24	0.24	0.0
soxx	GCF_003346815.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_006459125.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_013201825.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_042214795.1	0.0	0.01	o__Campylobacterales	4	0.0	0.005	0.0
soxx	GCF_000092245.1	0.0	0.01	o__Campylobacterales	4	0.0	0.005	0.0
soxx	GCF_003544855.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_003544935.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxx	GCF_000022145.1	0.9	0.85	o__Myxococcales	4	0.85	0.875	1.0
soxx	GCF_011006175.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_000512735.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_000025605.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_900142435.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_000008625.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_000021565.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_000021545.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxx	GCF_000020645.1	0.0	0.0	o__Chlorobiales	3	0.0	0.0	0.0
soxx	GCF_001747405.1	0.0	0.0	o__Chlorobiales	3	0.0	0.0	0.0
soxx	GCF_000006985.1	0.0	0.0	o__Chlorobiales	3	0.0	0.0	0.0
soxx	GCF_000020505.1	0.0	0.0	o__Chlorobiales	3	0.0	0.0	0.0
soxx	GCF_027923555.1	0.92	0.9	o__Vulcanimicrobiales	4	0.9	0.91	1.0
soxy	GCF_002795845.1	0.89	0.02	o__Pseudomonadales	4	0.02	0.455	0.0
soxy	GCF_024347195.1	0.0	0.0	o__Pseudomonadales	3	0.0	0.0	0.0
soxy	GCF_024347215.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxy	GCF_008630635.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxy	GCF_001854125.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxy	GCF_017301335.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxy	GCF_009650135.1	0.07	0.81	o__Pseudomonadales	4	0.07	0.44000000000000006	0.0
soxy	GCF_033723955.1	0.26	0.84	o__Pseudomonadales	4	0.26	0.55	0.0
soxy	GCF_009910365.1	0.0	0.01	o__Pseudomonadales	4	0.0	0.005	0.0
soxy	GCF_000153125.2	0.27	0.3	o__Pseudomonadales	4	0.27	0.28500000000000003	0.0
soxy	GCF_045689245.1	0.39	0.34	o__Pseudomonadales	4	0.34	0.365	0.0
soxy	GCF_045689235.1	0.29	0.26	o__Pseudomonadales	4	0.26	0.275	0.0
soxy	GCF_001305575.3	0.65	0.01	o__Beggiatoales	3	0.01	0.33	0.0
soxy	GCF_000968535.2	0.75	0.11	o__Methylococcales	4	0.11	0.43	0.0
soxy	GCF_000828615.1	0.88	0.8	o__Chromatiales	3	0.8	0.8400000000000001	1.0
soxy	GCF_009497875.2	0.0	0.01	o__Chromatiales	3	0.0	0.005	0.0
soxy	GCF_000227745.2	0.0	0.0	o__Chromatiales	3	0.0	0.0	0.0
soxy	GCF_000025485.1	0.0	0.0	o__Chromatiales	3	0.0	0.0	0.0
soxy	GCF_011290485.1	0.0	0.0	o__Chromatiales	3	0.0	0.0	0.0
soxy	GCF_000224005.2	0.0	0.0	o__Chromatiales	3	0.0	0.0	0.0
soxy	GCF_033954455.1	0.0	0.0	o__Chromatiales	3	0.0	0.0	0.0
soxy	GCF_034479635.1	0.0	0.0	o__Halothiobacillales	4	0.0	0.0	0.0
soxy	GCF_000024765.1	0.0	0.0	o__Halothiobacillales	4	0.0	0.0	0.0
soxy	GCF_001663815.1	0.0	0.0	o__Halothiobacillales	4	0.0	0.0	0.0
soxy	GCF_002215215.1	0.92	0.88	o__Granulosicoccales	4	0.88	0.9	1.0
soxy	GCF_000227685.2	0.0	0.0	o__Ectothiorhodospirales	3	0.0	0.0	0.0
soxy	GCF_000321415.2	0.0	0.0	o__Ectothiorhodospirales	3	0.0	0.0	0.0
soxy	GCF_047222355.1	0.0	0.0	o__Ectothiorhodospirales	3	0.0	0.0	0.0
soxy	GCF_001753245.1	0.0	0.0	o__DSM-5130	3	0.0	0.0	0.0
soxy	GCF_001753165.1	0.0	0.0	o__DSM-5130	3	0.0	0.0	0.0
soxy	GCF_000015585.1	0.01	0.24	o__Nitrococcales	3	0.01	0.125	0.0
soxy	GCF_050749815.1	0.88	0.4	o__Xanthomonadales	4	0.4	0.64	0.0
soxy	GCF_004786015.1	0.94	0.9	o__Thiomicrospirales	3	0.9	0.9199999999999999	1.0
soxy	GCF_035621355.1	0.22	0.23	o__Burkholderiales	3	0.22	0.225	0.0
soxy	GCF_003967275.1	0.23	0.13	o__Burkholderiales	3	0.13	0.18	0.0
soxy	GCF_009938015.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_009937995.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxy	GCF_000297055.2	0.02	0.04	o__Burkholderiales	3	0.02	0.03	0.0
soxy	GCF_000025705.1	0.45	0.41	o__Burkholderiales	3	0.41	0.43	0.0
soxy	GCF_002872475.1	0.31	0.32	o__Burkholderiales	4	0.31	0.315	0.0
soxy	GCF_003574215.1	0.32	0.36	o__Burkholderiales	4	0.32	0.33999999999999997	0.0
soxy	GCF_010983895.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_017309585.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_008274805.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_009746125.1	0.07	0.05	o__Burkholderiales	4	0.05	0.060000000000000005	0.0
soxy	GCF_021165955.1	0.29	0.27	o__Burkholderiales	4	0.27	0.28	0.0
soxy	GCF_045016065.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_015689335.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_900130075.1	0.33	0.3	o__Burkholderiales	4	0.3	0.315	0.0
soxy	GCF_007954405.1	0.01	0.03	o__Burkholderiales	4	0.01	0.02	0.0
soxy	GCF_003008575.1	0.02	0.03	o__Burkholderiales	4	0.02	0.025	0.0
soxy	GCF_014395975.1	0.0	0.02	o__Burkholderiales	4	0.0	0.01	0.0
soxy	GCF_014489595.1	0.05	0.26	o__Burkholderiales	4	0.05	0.155	0.0
soxy	GCF_017498525.1	0.84	0.89	o__Burkholderiales	4	0.84	0.865	1.0
soxy	GCF_000215705.1	0.85	0.05	o__Burkholderiales	4	0.05	0.45	0.0
soxy	GCF_019973615.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_006970865.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxy	GCF_001761385.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_011388215.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_002222655.1	0.33	0.03	o__Burkholderiales	4	0.03	0.18	0.0
soxy	GCF_021049305.1	0.0	0.05	o__Burkholderiales	4	0.0	0.025	0.0
soxy	GCF_030254645.1	0.29	0.04	o__Burkholderiales	4	0.04	0.16499999999999998	0.0
soxy	GCF_000019785.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_023734135.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_000015725.1	0.14	0.77	o__Burkholderiales	4	0.14	0.455	0.0
soxy	GCF_026013905.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_001017435.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxy	GCF_000253115.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_002028405.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_047549485.1	0.36	0.38	o__Burkholderiales	4	0.36	0.37	0.0
soxy	GCF_000972785.3	0.0	0.01	o__Burkholderiales	4	0.0	0.005	0.0
soxy	GCF_000934605.2	0.05	0.31	o__Burkholderiales	4	0.05	0.18	0.0
soxy	GCF_001029105.3	0.06	0.3	o__Burkholderiales	4	0.06	0.18	0.0
soxy	GCF_000807775.2	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_001465595.2	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_000815105.2	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_001465545.3	0.88	0.92	o__Burkholderiales	4	0.88	0.9	1.0
soxy	GCF_018687955.1	0.03	0.5	o__Burkholderiales	4	0.03	0.265	0.0
soxy	GCF_013307225.1	0.84	0.8	o__Burkholderiales	4	0.8	0.8200000000000001	1.0
soxy	GCF_900096765.1	0.0	0.02	o__Burkholderiales	3	0.0	0.01	0.0
soxy	GCF_001659725.1	0.0	0.02	o__Burkholderiales	4	0.0	0.01	0.0
soxy	GCF_000016345.1	0.04	0.47	o__Burkholderiales	4	0.04	0.255	0.0
soxy	GCF_000973625.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_018688255.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_013307245.1	0.09	0.24	o__Burkholderiales	4	0.09	0.16499999999999998	0.0
soxy	GCF_018687595.1	0.26	0.5	o__Burkholderiales	4	0.26	0.38	0.0
soxy	GCF_003065365.1	0.04	0.05	o__Burkholderiales	4	0.04	0.045	0.0
soxy	GCF_003065385.1	0.25	0.32	o__Burkholderiales	4	0.25	0.28500000000000003	0.0
soxy	GCF_001598055.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_000069785.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_000219215.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_016894385.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_008801925.2	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_001854325.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_964332355.1	0.28	0.28	o__Burkholderiales	4	0.28	0.28	0.0
soxy	GCF_018243235.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxy	GCF_024925465.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxy	GCF_022811525.1	0.92	0.9	o__Burkholderiales	4	0.9	0.91	1.0
soxy	GCF_000219915.2	0.22	0.84	o__Burkholderiales	4	0.22	0.53	0.0
soxy	GCF_013004065.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_036323495.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxy	GCF_010378095.2	0.0	0.0	o__Acidithiobacillales	2	0.0	0.0	0.0
soxy	GCF_003721225.2	0.0	0.0	o__Acidithiobacillales	3	0.0	0.0	0.0
soxy	GCF_048300925.1	0.0	0.0	o__Acidithiobacillales	3	0.0	0.0	0.0
soxy	GCF_021044685.1	0.0	0.0	o__Rhizobiales	3	0.0	0.0	0.0
soxy	GCF_004114935.1	0.0	0.0	o__Rhizobiales	3	0.0	0.0	0.0
soxy	GCF_027594865.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_008932115.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_015624505.1	0.37	0.27	o__Rhizobiales	4	0.27	0.32	0.0
soxy	GCF_045571495.1	0.87	0.91	o__Rhizobiales	3	0.87	0.89	1.0
soxy	GCF_015291705.1	0.69	0.83	o__Rhizobiales	4	0.69	0.76	1.0
soxy	GCF_049949285.1	0.47	0.58	o__Rhizobiales	4	0.47	0.5249999999999999	0.0
soxy	GCF_041200145.1	0.01	0.01	o__Rhizobiales	4	0.01	0.01	0.0
soxy	GCF_001693515.2	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_030413175.1	0.68	0.76	o__Rhizobiales	4	0.68	0.72	1.0
soxy	GCF_023278185.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_011516645.4	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_018736085.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_018279705.1	0.75	0.28	o__Rhizobiales	4	0.28	0.515	0.0
soxy	GCF_000013885.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_029030725.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_000218565.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_002355335.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_001579845.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_002119765.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_016807805.1	0.02	0.0	o__Rhizobiales	4	0.0	0.01	0.0
soxy	GCF_000092925.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_005144885.1	0.88	0.01	o__Rhizobiales	4	0.01	0.445	0.0
soxy	GCF_014495845.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_001889605.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_007922615.2	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxy	GCF_013358405.1	0.13	0.83	o__Rhizobiales	4	0.13	0.48	0.0
soxy	GCF_000967425.1	0.72	0.11	o__Rhizobiales	4	0.11	0.415	0.0
soxy	GCF_014126615.1	0.92	0.96	o__Rhizobiales	3	0.92	0.94	1.0
soxy	GCF_000154705.2	0.66	0.01	o__Rhizobiales	4	0.01	0.335	0.0
soxy	GCF_026898155.1	0.69	0.71	o__Rhizobiales	4	0.69	0.7	1.0
soxy	GCF_001953055.1	0.8	0.92	o__Rhizobiales	3	0.8	0.8600000000000001	1.0
soxy	GCF_040269895.1	0.81	0.91	o__Rhizobiales	4	0.81	0.8600000000000001	1.0
soxy	GCF_026191725.2	0.92	0.89	o__Rhizobiales	4	0.89	0.905	1.0
soxy	GCF_001999245.1	0.02	0.0	o__Rhizobiales	4	0.0	0.01	0.0
soxy	GCF_000158095.2	0.02	0.0	o__Rhizobiales	4	0.0	0.01	0.0
soxy	GCF_000192745.1	0.5	0.16	o__Rhizobiales	4	0.16	0.33	0.0
soxy	GCF_009789575.1	0.91	0.0	o__Rhizobiales	4	0.0	0.455	0.0
soxy	GCF_018282095.1	0.69	0.01	o__Rhizobiales	4	0.01	0.35	0.0
soxy	GCF_029958925.1	0.48	0.67	o__Rhodobacterales	4	0.48	0.575	0.0
soxy	GCF_039724765.1	0.01	0.02	o__Rhodobacterales	4	0.01	0.015	0.0
soxy	GCF_016806125.1	0.01	0.02	o__Rhodobacterales	4	0.01	0.015	0.0
soxy	GCF_001969385.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_001975705.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_040409955.1	0.09	0.1	o__Rhodobacterales	4	0.09	0.095	0.0
soxy	GCF_040580765.1	0.77	0.1	o__Rhodobacterales	4	0.1	0.435	0.0
soxy	GCF_034555965.2	0.07	0.78	o__Rhodobacterales	4	0.07	0.42500000000000004	0.0
soxy	GCF_025639885.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_009762325.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_032842945.2	0.1	0.23	o__Rhodobacterales	4	0.1	0.165	0.0
soxy	GCF_008728195.1	0.73	0.81	o__Rhodobacterales	4	0.73	0.77	1.0
soxy	GCF_000511385.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_001888185.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_000511355.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_025857195.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_030285785.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_004006175.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_045277565.1	0.01	0.04	o__Rhodobacterales	4	0.01	0.025	0.0
soxy	GCF_000011965.2	0.02	0.04	o__Rhodobacterales	4	0.02	0.03	0.0
soxy	GCF_003008555.2	0.45	0.77	o__Rhodobacterales	4	0.45	0.61	0.0
soxy	GCF_040790665.1	0.92	0.95	o__Rhodobacterales	4	0.92	0.935	1.0
soxy	GCF_022788655.1	0.9	0.97	o__Rhodobacterales	4	0.9	0.935	1.0
soxy	GCF_000154785.2	0.02	0.02	o__Rhodobacterales	4	0.02	0.02	0.0
soxy	GCF_012932215.1	0.49	0.6	o__Rhodobacterales	4	0.49	0.5449999999999999	0.0
soxy	GCF_014337925.2	0.01	0.03	o__Rhodobacterales	4	0.01	0.02	0.0
soxy	GCF_047715485.1	0.42	0.47	o__Rhodobacterales	4	0.42	0.44499999999999995	0.0
soxy	GCF_038443675.1	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_001187845.1	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_044772865.1	0.91	0.87	o__Rhodobacterales	4	0.87	0.89	1.0
soxy	GCF_001308265.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_003544895.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_000590925.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_030407165.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_029853695.1	0.2	0.01	o__Rhodobacterales	4	0.01	0.10500000000000001	0.0
soxy	GCF_000018145.1	0.87	0.9	o__Rhodobacterales	4	0.87	0.885	1.0
soxy	GCF_002504165.1	0.05	0.13	o__Rhodobacterales	4	0.05	0.09	0.0
soxy	GCF_001633165.1	0.85	0.19	o__Rhodobacterales	4	0.19	0.52	0.0
soxy	GCF_029953595.1	0.72	0.72	o__Rhodobacterales	4	0.72	0.72	1.0
soxy	GCF_005234135.1	0.2	0.33	o__Rhodobacterales	4	0.2	0.265	0.0
soxy	GCF_028553745.1	0.0	0.0	o__Rhodobacterales	3	0.0	0.0	0.0
soxy	GCF_028553805.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_002865605.1	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxy	GCF_008824185.1	0.35	0.36	o__Rhodobacterales	4	0.35	0.355	0.0
soxy	GCF_003324675.1	0.94	0.95	o__Rhodobacterales	4	0.94	0.945	1.0
soxy	GCF_002085925.2	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_001940525.2	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxy	GCF_001620265.1	0.22	0.3	o__Rhodobacterales	4	0.22	0.26	0.0
soxy	GCF_026409565.1	0.36	0.82	o__Sneathiellales	4	0.36	0.59	0.0
