assembly_accession	cluster_id	window_bp	span_abs_gc_difference	local_abs_gc_difference	observed_span_abs_gc_deviation	observed_local_abs_gc_deviation	controls
GCF_027946175.1	GCF_027946175.1:NZ_AP026671.1:sox_cluster_2	5000	0.009144105854901044	-0.0027996904502716217	0.026057749186531087	0.007364215317078149	20
GCF_027946175.1	GCF_027946175.1:NZ_AP026671.1:sox_cluster_2	10000	0.009144105854901044	0.01543402579744639	0.026057749186531087	0.025804072335881334	20
GCF_027946175.1	GCF_027946175.1:NZ_AP026671.1:sox_cluster_2	20000	0.009144105854901044	0.013139324243263414	0.026057749186531087	0.023435968970361376	20
GCF_028215975.1	GCF_028215975.1:NZ_CP116458.1:sox_cluster_1	5000	0.038556131015988405	0.0042507690716122315	0.07829826759858971	0.029445746495396552	20
GCF_028215975.1	GCF_028215975.1:NZ_CP116458.1:sox_cluster_1	10000	0.038556131015988405	-0.00027504686484697283	0.07829826759858971	0.021736088330018943	20
GCF_028215975.1	GCF_028215975.1:NZ_CP116458.1:sox_cluster_1	20000	0.038556131015988405	0.002804751601248584	0.07829826759858971	0.021997800507216114	20
GCF_028553745.1	GCF_028553745.1:NZ_CP067129.1:sox_cluster_1	5000	-0.017562018619153002	-0.008452796522431472	0.0035974618126263236	0.006919470506438152	20
GCF_028553745.1	GCF_028553745.1:NZ_CP067129.1:sox_cluster_1	10000	-0.017562018619153002	-0.007365419046790106	0.0035974618126263236	0.005472225899029182	20
GCF_028553745.1	GCF_028553745.1:NZ_CP067129.1:sox_cluster_1	20000	-0.017562018619153002	0.0054163764717727325	0.0035974618126263236	0.014273607133407418	20
GCF_028553805.1	GCF_028553805.1:NZ_CP067140.1:sox_cluster_1	5000	-0.00505057833170115	-0.009793819866702769	0.01850374893143436	0.00934331464621807	20
GCF_028553805.1	GCF_028553805.1:NZ_CP067140.1:sox_cluster_1	10000	-0.00505057833170115	-0.008889289155914798	0.01850374893143436	0.009286715758808017	20
GCF_028553805.1	GCF_028553805.1:NZ_CP067140.1:sox_cluster_1	20000	-0.00505057833170115	-0.014532606594411236	0.01850374893143436	0.0011959935039754788	20
GCF_028885395.1	GCF_028885395.1:NZ_CP118494.1:sox_cluster_1	5000	-0.019883897101182768	-0.01755560740578948	0.008982545268920838	0.005344293462001604	20
GCF_028885395.1	GCF_028885395.1:NZ_CP118494.1:sox_cluster_1	10000	-0.019883897101182768	-0.008958390015385625	0.008982545268920838	0.01241126214749666	20
GCF_028885395.1	GCF_028885395.1:NZ_CP118494.1:sox_cluster_1	20000	-0.019883897101182768	-0.002901270898606312	0.008982545268920838	0.01777732510913843	20
GCF_029030725.1	GCF_029030725.1:NZ_CP113162.1:sox_cluster_1	5000	-0.001205788659789081	-0.011327884582506404	0.025571462525045052	0.013584821079685727	20
GCF_029030725.1	GCF_029030725.1:NZ_CP113162.1:sox_cluster_1	10000	-0.001205788659789081	-0.008808319625904903	0.025571462525045052	0.01593656313447589	20
GCF_029030725.1	GCF_029030725.1:NZ_CP113162.1:sox_cluster_1	20000	-0.001205788659789081	-0.001316374302346829	0.025571462525045052	0.019596594303754378	20
GCF_029030725.1	GCF_029030725.1:NZ_CP113162.1:sox_cluster_2	5000	-0.007288249730428497	-0.007821625383595664	0.01126638479898534	0.005271087102890593	20
GCF_029030725.1	GCF_029030725.1:NZ_CP113162.1:sox_cluster_2	10000	-0.007288249730428497	-0.009274341414399012	0.01126638479898534	0.004038150200135426	20
GCF_029030725.1	GCF_029030725.1:NZ_CP113162.1:sox_cluster_2	20000	-0.007288249730428497	-0.003943000863351309	0.01126638479898534	0.0076179845689161585	20
GCF_029318635.1	GCF_029318635.1:NZ_CP119676.1:sox_cluster_1	5000	0.026306215634612107	0.04724613015151437	0.058134841484580035	0.0677007149951705	20
GCF_029318635.1	GCF_029318635.1:NZ_CP119676.1:sox_cluster_1	10000	0.026306215634612107	0.03994834732168106	0.058134841484580035	0.0577409823228765	20
GCF_029318635.1	GCF_029318635.1:NZ_CP119676.1:sox_cluster_1	20000	0.026306215634612107	0.026842046095304984	0.058134841484580035	0.03969689077104088	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_1	5000	-0.02484076222744656	0.005789501111073176	0.0012045026537417236	0.02333189802953517	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_1	10000	-0.02484076222744656	0.0024013763938260436	0.0012045026537417236	0.022310505153589233	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_1	20000	-0.02484076222744656	0.001463292071657163	0.0012045026537417236	0.019844414472527605	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_2	5000	-0.021346864074746626	-0.013203806600821877	0.006816028670259988	0.011375850012849242	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_2	10000	-0.021346864074746626	-0.014531148106053765	0.006816028670259988	0.009158886561201007	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_2	20000	-0.021346864074746626	-0.013244362065214139	0.006816028670259988	0.00770518658505448	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_3	5000	-0.005794735544421237	-0.0037181317743006648	0.02104707790451832	0.01713903195629274	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_3	10000	-0.005794735544421237	-0.002467957696632572	0.02104707790451832	0.01714792554366351	20
GCF_029714345.1	GCF_029714345.1:NZ_CP121669.1:sox_cluster_3	20000	-0.005794735544421237	-0.0010616859476908435	0.02104707790451832	0.01867692506113794	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_1	5000	-0.021499477637793085	0.0010778446247912577	0.0052140675869050135	0.023643405071769208	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_1	10000	-0.021499477637793085	0.0027969478067346844	0.0052140675869050135	0.023085740494505402	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_1	20000	-0.021499477637793085	0.001923344971790608	0.0052140675869050135	0.02050691643376079	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_2	5000	-0.011973832362691339	-0.006602967960253653	0.01759471693278636	0.01676482992184425	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_2	10000	-0.011973832362691339	-0.010414702601169373	0.01759471693278636	0.01400695401529184	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_2	20000	-0.011973832362691339	-0.0037126757204871187	0.01759471693278636	0.018218360404581357	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_3	5000	-0.036506737969051815	-0.014960595300088253	0.0004853865907353816	0.008988651387007884	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_3	10000	-0.036506737969051815	-0.016579518429881285	0.0004853865907353816	0.006690870605710608	20
GCF_029714545.1	GCF_029714545.1:NZ_CP121667.1:sox_cluster_3	20000	-0.036506737969051815	-0.015376231661134032	0.0004853865907353816	0.005895562128969023	20
GCF_029853695.1	GCF_029853695.1:NZ_CP122537.1:sox_cluster_1	5000	0.009160068946480342	-0.005305947515332065	0.027267343769711516	0.011496298770842683	20
GCF_029853695.1	GCF_029853695.1:NZ_CP122537.1:sox_cluster_1	10000	0.009160068946480342	-0.01076014408189977	0.027267343769711516	0.0008691794194022329	20
GCF_029853695.1	GCF_029853695.1:NZ_CP122537.1:sox_cluster_1	20000	0.009160068946480342	-0.0016262604509071354	0.027267343769711516	0.00844691240275064	20
GCF_029854435.1	GCF_029854435.1:NZ_CP123000.1:sox_cluster_1	5000	0.002867970392251895	0.0021417266566793325	0.018558782324829326	0.014997873105072279	20
GCF_029854435.1	GCF_029854435.1:NZ_CP123000.1:sox_cluster_1	10000	0.002867970392251895	0.0031138717951067372	0.018558782324829326	0.014243813071266431	20
GCF_029854435.1	GCF_029854435.1:NZ_CP123000.1:sox_cluster_1	20000	0.002867970392251895	0.00458048312626746	0.018558782324829326	0.014305869144274785	20
GCF_029909795.1	GCF_029909795.1:NZ_CP038196.1:sox_cluster_1	5000	-0.0005148449716255665	-0.015119498371699019	0.02229309190862594	0.004994376362325359	20
GCF_029909795.1	GCF_029909795.1:NZ_CP038196.1:sox_cluster_1	10000	-0.0005148449716255665	-0.0159238176312209	0.02229309190862594	0.0010130567215433928	20
GCF_029909795.1	GCF_029909795.1:NZ_CP038196.1:sox_cluster_1	20000	-0.0005148449716255665	-0.0007408175377805138	0.02229309190862594	0.01559932657732277	20
GCF_029953595.1	GCF_029953595.1:NZ_CP124535.1:sox_cluster_1	5000	-0.006664557636629836	-0.00442570663859575	0.012088433624878991	0.007676285328751753	20
GCF_029953595.1	GCF_029953595.1:NZ_CP124535.1:sox_cluster_1	10000	-0.006664557636629836	0.0029344035997577234	0.012088433624878991	0.01291762764258253	20
GCF_029953595.1	GCF_029953595.1:NZ_CP124535.1:sox_cluster_1	20000	-0.006664557636629836	0.0009583610162439526	0.012088433624878991	0.009857994466446085	20
GCF_029958925.1	GCF_029958925.1:NZ_CP124616.1:sox_cluster_1	5000	0.012220680576314969	0.00507180461039895	0.024818854140183033	0.015510045090054825	20
GCF_029958925.1	GCF_029958925.1:NZ_CP124616.1:sox_cluster_1	10000	0.012220680576314969	-0.0021854897608017234	0.024818854140183033	0.007157307578763317	20
GCF_029958925.1	GCF_029958925.1:NZ_CP124616.1:sox_cluster_1	20000	0.012220680576314969	0.0010978187764154267	0.024818854140183033	0.009577944921262849	20
GCF_030254645.1	GCF_030254645.1:NZ_CP116346.1:sox_cluster_1	5000	-0.008579972079213854	-0.015093878874995793	0.013947085249784608	0.004843261550247058	20
GCF_030254645.1	GCF_030254645.1:NZ_CP116346.1:sox_cluster_1	10000	-0.008579972079213854	-0.0078112782073393285	0.013947085249784608	0.010444877949632336	20
GCF_030254645.1	GCF_030254645.1:NZ_CP116346.1:sox_cluster_1	20000	-0.008579972079213854	-0.013861926365471155	0.013947085249784608	0.000610055194918524	20
GCF_030285785.1	GCF_030285785.1:NZ_CP127247.1:sox_cluster_1	5000	-0.005959483615536049	-0.003203567458072251	0.02225932522483587	0.021259840285994036	20
GCF_030285785.1	GCF_030285785.1:NZ_CP127247.1:sox_cluster_1	10000	-0.005959483615536049	-0.008208619758830093	0.02225932522483587	0.012771536407290673	20
GCF_030285785.1	GCF_030285785.1:NZ_CP127247.1:sox_cluster_1	20000	-0.005959483615536049	0.005789153317712831	0.02225932522483587	0.0235872811051151	20
GCF_030296055.1	GCF_030296055.1:NZ_AP027370.1:sox_cluster_1	5000	0.0001398667774326373	-0.009534730912242292	0.011383932749145065	0.0007924870474852463	20
GCF_030296055.1	GCF_030296055.1:NZ_AP027370.1:sox_cluster_1	10000	0.0001398667774326373	-0.004591913953752147	0.011383932749145065	0.004980396736107728	20
GCF_030296055.1	GCF_030296055.1:NZ_AP027370.1:sox_cluster_1	20000	0.0001398667774326373	0.0023334501728002137	0.011383932749145065	0.011853667041605953	20
GCF_030407165.1	GCF_030407165.1:NZ_CP129111.1:sox_cluster_1	5000	-0.0008017967640082058	-0.0017169464737017137	0.012000775096808747	0.006933666209730127	20
GCF_030407165.1	GCF_030407165.1:NZ_CP129111.1:sox_cluster_1	10000	-0.0008017967640082058	-0.0055501587780820314	0.012000775096808747	0.001283467284214579	20
GCF_030407165.1	GCF_030407165.1:NZ_CP129111.1:sox_cluster_1	20000	-0.0008017967640082058	-0.005281712419684864	0.012000775096808747	0.0021777791009017777	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_1	5000	0.015295724428020751	0.009675434438678066	0.03323649371813453	0.021706033447473794	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_1	10000	0.015295724428020751	0.010460571825222054	0.03323649371813453	0.02174559991316871	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_1	20000	0.015295724428020751	0.010796990800417244	0.03323649371813453	0.02120298711877866	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_2	5000	-0.011135668611320199	-0.0038733708330549953	0.008988902950275657	0.00791200563410599	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_2	10000	-0.011135668611320199	-0.0046426149946792285	0.008988902950275657	0.006178875734371259	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_2	20000	-0.011135668611320199	-0.0021369571786386266	0.008988902950275657	0.008944781927196499	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_3	5000	0.0027634967588870797	0.013413825240210103	0.016265183533720196	0.021137451017642306	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_3	10000	0.0027634967588870797	0.0050892604485622715	0.016265183533720196	0.011050152899245713	20
GCF_030413175.1	GCF_030413175.1:NZ_CP129212.1:sox_cluster_3	20000	0.0027634967588870797	0.003818051224551605	0.016265183533720196	0.010112483667692573	20
GCF_030863885.1	GCF_030863885.1:NZ_CP132956.1:sox_cluster_1	5000	0.003831795526521864	-0.008907013434325572	0.02313393165652733	0.010037806265046134	20
GCF_030863885.1	GCF_030863885.1:NZ_CP132956.1:sox_cluster_1	10000	0.003831795526521864	-0.014171087989402708	0.02313393165652733	0.002623580116740021	20
GCF_030863885.1	GCF_030863885.1:NZ_CP132956.1:sox_cluster_1	20000	0.003831795526521864	-0.007790027452422072	0.02313393165652733	0.0077566007717793095	20
GCF_030863885.1	GCF_030863885.1:NZ_CP132956.1:sox_cluster_2	5000	-0.00011513336782514316	-0.0016671473796992908	0.024426406119733568	0.01861529189147726	20
GCF_030863885.1	GCF_030863885.1:NZ_CP132956.1:sox_cluster_2	10000	-0.00011513336782514316	0.00549854375510545	0.024426406119733568	0.022406630846547815	20
GCF_030863885.1	GCF_030863885.1:NZ_CP132956.1:sox_cluster_2	20000	-0.00011513336782514316	0.0026674305389209952	0.024426406119733568	0.0194415139523626	20
GCF_032397745.1	GCF_032397745.1:NZ_CP135921.1:sox_cluster_1	5000	0.0012694262253022004	0.01453865165877355	0.025973285849112404	0.024362820947206654	20
GCF_032397745.1	GCF_032397745.1:NZ_CP135921.1:sox_cluster_1	10000	0.0012694262253022004	0.002624537759915102	0.025973285849112404	0.012433321600819336	20
GCF_032397745.1	GCF_032397745.1:NZ_CP135921.1:sox_cluster_1	20000	0.0012694262253022004	-0.004028945971700332	0.025973285849112404	0.004886217083794775	20
GCF_032397745.1	GCF_032397745.1:NZ_CP135921.1:sox_cluster_2	5000	-0.006773214764328872	-0.002975657375824614	0.004125063992660771	0.00667029638140082	20
GCF_032397745.1	GCF_032397745.1:NZ_CP135921.1:sox_cluster_2	10000	-0.006773214764328872	-0.001147409086066431	0.004125063992660771	0.00728941559133367	20
GCF_032397745.1	GCF_032397745.1:NZ_CP135921.1:sox_cluster_2	20000	-0.006773214764328872	0.00043636681931126796	0.004125063992660771	0.008169338955534178	20
GCF_032842945.2	GCF_032842945.2:NZ_CP146606.1:sox_cluster_1	5000	-0.007991412062079817	0.007018419441942541	0.009383179519699913	0.01914923758336362	20
GCF_032842945.2	GCF_032842945.2:NZ_CP146606.1:sox_cluster_1	10000	-0.007991412062079817	0.014666152240556873	0.009383179519699913	0.025966394275235283	20
GCF_032842945.2	GCF_032842945.2:NZ_CP146606.1:sox_cluster_1	20000	-0.007991412062079817	0.01044601877743762	0.009383179519699913	0.0204199143153444	20
GCF_032850805.1	GCF_032850805.1:NZ_CP136593.1:sox_cluster_1	5000	0.009988989874195038	-0.01747881331436945	0.03726439943242815	0.004873196282023318	20
GCF_032850805.1	GCF_032850805.1:NZ_CP136593.1:sox_cluster_1	10000	0.009988989874195038	-0.013099674019453098	0.03726439943242815	0.005705006532641166	20
GCF_032850805.1	GCF_032850805.1:NZ_CP136593.1:sox_cluster_1	20000	0.009988989874195038	-0.010912982194361093	0.03726439943242815	0.0012974469306558656	20
GCF_032850805.1	GCF_032850805.1:NZ_CP136593.1:sox_cluster_2	5000	-0.014694293893925245	-0.004678601547754712	0.01626376808433383	0.014787096925601095	20
GCF_032850805.1	GCF_032850805.1:NZ_CP136593.1:sox_cluster_2	10000	-0.014694293893925245	0.001670903575362323	0.01626376808433383	0.017994578258207106	20
GCF_032850805.1	GCF_032850805.1:NZ_CP136593.1:sox_cluster_2	20000	-0.014694293893925245	-0.0066778291201433386	0.01626376808433383	0.004752275724350941	20
GCF_033100095.1	GCF_033100095.1:NZ_CP136921.1:sox_cluster_1	5000	-0.014778475479355702	-0.004963383722892911	0.005469661041273	0.008852637563778076	20
GCF_033100095.1	GCF_033100095.1:NZ_CP136921.1:sox_cluster_1	10000	-0.014778475479355702	-0.002819542757093352	0.005469661041273	0.01135088106518889	20
GCF_033100095.1	GCF_033100095.1:NZ_CP136921.1:sox_cluster_1	20000	-0.014778475479355702	-0.006114547053171532	0.005469661041273	0.009118438837668497	20
GCF_033100095.1	GCF_033100095.1:NZ_CP136921.1:sox_cluster_2	5000	0.0016306705034591362	-0.013681449541460184	0.032562425842497356	0.010555605093285791	20
GCF_033100095.1	GCF_033100095.1:NZ_CP136921.1:sox_cluster_2	10000	0.0016306705034591362	0.00544543142751811	0.032562425842497356	0.024228466261888237	20
GCF_033100095.1	GCF_033100095.1:NZ_CP136921.1:sox_cluster_2	20000	0.0016306705034591362	0.011367673454660188	0.032562425842497356	0.02653324439129101	20
GCF_033723955.1	GCF_033723955.1:NZ_CP137555.1:sox_cluster_1	5000	0.0032908751321198055	-0.01122104962444398	0.028147543810454145	0.01099148345229406	20
GCF_033723955.1	GCF_033723955.1:NZ_CP137555.1:sox_cluster_1	10000	0.0032908751321198055	-0.003181737920570782	0.028147543810454145	0.01520845926520209	20
GCF_033723955.1	GCF_033723955.1:NZ_CP137555.1:sox_cluster_1	20000	0.0032908751321198055	-0.006622805875724419	0.028147543810454145	0.009594659566181551	20
GCF_033954455.1	GCF_033954455.1:NZ_CP121473.1:sox_cluster_1	5000	0.009680522377812657	-0.005222443602678098	0.051514189712482006	0.018294640532113382	20
GCF_033954455.1	GCF_033954455.1:NZ_CP121473.1:sox_cluster_1	10000	0.009680522377812657	0.0007358835091516802	0.051514189712482006	0.019326606080456443	20
GCF_033954455.1	GCF_033954455.1:NZ_CP121473.1:sox_cluster_1	20000	0.009680522377812657	1.5761238575440206e-05	0.051514189712482006	0.016563035033121287	20
GCF_033954455.1	GCF_033954455.1:NZ_CP121473.1:sox_cluster_2	5000	-0.004226683618583821	-0.008337070565312021	0.009402485120030835	0.002030116490454037	20
GCF_033954455.1	GCF_033954455.1:NZ_CP121473.1:sox_cluster_2	10000	-0.004226683618583821	0.0017193210824036687	0.009402485120030835	0.011609490853643822	20
GCF_033954455.1	GCF_033954455.1:NZ_CP121473.1:sox_cluster_2	20000	-0.004226683618583821	-0.0011167845109248786	0.009402485120030835	0.007694661783961387	20
GCF_033971325.1	GCF_033971325.1:NZ_CP117180.1:sox_cluster_1	5000	-0.01189575781492137	-0.010239060565035448	0.0124082970589941	0.0016791934139228082	20
GCF_033971325.1	GCF_033971325.1:NZ_CP117180.1:sox_cluster_1	10000	-0.01189575781492137	-0.0041523975586245186	0.0124082970589941	0.0031155651720689015	20
GCF_033971325.1	GCF_033971325.1:NZ_CP117180.1:sox_cluster_1	20000	-0.01189575781492137	-0.00420967407912573	0.0124082970589941	0.0014349572007033573	20
GCF_033971325.1	GCF_033971325.1:NZ_CP117180.1:sox_cluster_2	5000	-0.003359373191526385	-0.011865513418436497	0.014879572120630624	0.0013773724451374703	20
GCF_033971325.1	GCF_033971325.1:NZ_CP117180.1:sox_cluster_2	10000	-0.003359373191526385	-0.00412685237844905	0.014879572120630624	0.007481115747015543	20
GCF_033971325.1	GCF_033971325.1:NZ_CP117180.1:sox_cluster_2	20000	-0.003359373191526385	-0.0040832282877456385	0.014879572120630624	0.0037130541876535528	20
GCF_034371605.1	GCF_034371605.1:NZ_CP139691.1:sox_cluster_1	5000	-0.009412058571363662	-0.01093390577718376	0.006557040317503593	0.001398570372148411	20
GCF_034371605.1	GCF_034371605.1:NZ_CP139691.1:sox_cluster_1	10000	-0.009412058571363662	-0.001359586659276929	0.006557040317503593	0.008207205334005208	20
GCF_034371605.1	GCF_034371605.1:NZ_CP139691.1:sox_cluster_1	20000	-0.009412058571363662	0.0004951371471318578	0.006557040317503593	0.01018871619227335	20
GCF_034376865.1	GCF_034376865.1:NZ_CP139725.1:sox_cluster_1	5000	-0.008014572079273186	-0.007689300265513371	0.011177224438667643	0.00626861453005767	20
GCF_034376865.1	GCF_034376865.1:NZ_CP139725.1:sox_cluster_1	10000	-0.008014572079273186	-0.004041669948069376	0.011177224438667643	0.011445524234526494	20
GCF_034376865.1	GCF_034376865.1:NZ_CP139725.1:sox_cluster_1	20000	-0.008014572079273186	-9.098797875168319e-05	0.011177224438667643	0.013063339628747506	20
GCF_034423775.1	GCF_034423775.1:NZ_CP139918.1:sox_cluster_1	5000	-0.014060343416606566	-0.010372630700683994	0.006737556417799051	0.009035792687548005	20
GCF_034423775.1	GCF_034423775.1:NZ_CP139918.1:sox_cluster_1	10000	-0.014060343416606566	-0.012073563274670652	0.006737556417799051	0.005463662314980855	20
GCF_034423775.1	GCF_034423775.1:NZ_CP139918.1:sox_cluster_1	20000	-0.014060343416606566	-0.009770877553896894	0.006737556417799051	0.00623164029584955	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_1	5000	0.021426260702762972	-0.009386380614056467	0.04790068230636357	0.009128459010451895	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_1	10000	0.021426260702762972	-0.006152435586359739	0.04790068230636357	0.012035356574924605	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_1	20000	0.021426260702762972	0.0045977510439026426	0.04790068230636357	0.016981887809361496	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_2	5000	0.016453920082864355	-0.002067509959389935	0.03674569477136247	0.014543860767464944	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_2	10000	0.016453920082864355	-0.009081075685923862	0.03674569477136247	0.00522974992784242	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_2	20000	0.016453920082864355	-0.0055735246240989356	0.03674569477136247	0.0035885125560233266	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_3	5000	0.015300941530056834	-0.01611061178106249	0.03900626611065494	0.0016154518621963598	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_3	10000	0.015300941530056834	-0.011699677268832637	0.03900626611065494	0.0012267183139664795	20
GCF_034479635.1	GCF_034479635.1:NZ_CP140153.1:sox_cluster_3	20000	0.015300941530056834	-0.0018034070259995594	0.03900626611065494	0.007901911605067924	20
GCF_034555965.2	GCF_034555965.2:NZ_CP170203.1:sox_cluster_1	5000	-0.017047927506231613	-0.01715472538504348	0.004942770168187005	0.004268801017292323	20
GCF_034555965.2	GCF_034555965.2:NZ_CP170203.1:sox_cluster_1	10000	-0.017047927506231613	-0.013332030784545035	0.004942770168187005	0.006771744667418478	20
GCF_034555965.2	GCF_034555965.2:NZ_CP170203.1:sox_cluster_1	20000	-0.017047927506231613	-0.013733981664714252	0.004942770168187005	0.005911480584583906	20
GCF_035621355.1	GCF_035621355.1:NZ_CP141769.1:sox_cluster_1	5000	-0.005470767088184692	-0.009103255743260551	0.03452334727993722	0.01615529898247503	20
GCF_035621355.1	GCF_035621355.1:NZ_CP141769.1:sox_cluster_1	10000	-0.005470767088184692	-0.0030009609750446253	0.03452334727993722	0.015052951559986538	20
GCF_035621355.1	GCF_035621355.1:NZ_CP141769.1:sox_cluster_1	20000	-0.005470767088184692	-0.008759169251123406	0.03452334727993722	0.004090076297580181	20
GCF_036323495.1	GCF_036323495.1:NZ_AP028947.1:sox_cluster_1	5000	-0.009433218421873769	-0.01246668958846879	0.008919150281836541	0.001273635735612677	20
GCF_036323495.1	GCF_036323495.1:NZ_AP028947.1:sox_cluster_1	10000	-0.009433218421873769	-0.009094989720252253	0.008919150281836541	0.0034455607921136666	20
GCF_036323495.1	GCF_036323495.1:NZ_AP028947.1:sox_cluster_1	20000	-0.009433218421873769	-0.007728418915477228	0.008919150281836541	0.004213502219343024	20
GCF_037101365.1	GCF_037101365.1:NZ_AP029014.1:sox_cluster_1	5000	0.005609150942664476	-0.005396605651127579	0.031184916622207126	0.011703450017757633	20
GCF_037101365.1	GCF_037101365.1:NZ_AP029014.1:sox_cluster_1	10000	0.005609150942664476	-0.014654999521398381	0.031184916622207126	0.0005643453228185713	20
GCF_037101365.1	GCF_037101365.1:NZ_AP029014.1:sox_cluster_1	20000	0.005609150942664476	-0.004460805024066689	0.031184916622207126	0.009479967156759694	20
GCF_038368255.1	GCF_038368255.1:NZ_CP151406.1:sox_cluster_1	5000	-0.04347991874587754	-0.02092263764915219	0.0014067680765986745	0.006113287182757499	20
GCF_038368255.1	GCF_038368255.1:NZ_CP151406.1:sox_cluster_1	10000	-0.04347991874587754	-0.016751958606547858	0.0014067680765986745	0.004438583921013262	20
GCF_038368255.1	GCF_038368255.1:NZ_CP151406.1:sox_cluster_1	20000	-0.04347991874587754	-0.009812712150818265	0.0014067680765986745	0.0076649166977426075	20
GCF_038368255.1	GCF_038368255.1:NZ_CP151406.1:sox_cluster_2	5000	-0.02400691146247691	-0.01732828348147759	0.0021775050207855084	0.0015878126507524737	20
GCF_038368255.1	GCF_038368255.1:NZ_CP151406.1:sox_cluster_2	10000	-0.02400691146247691	-0.015098162435482421	0.0021775050207855084	0.0017514254794048778	20
GCF_038368255.1	GCF_038368255.1:NZ_CP151406.1:sox_cluster_2	20000	-0.02400691146247691	-0.01537919579425937	0.0021775050207855084	0.0024067527505237107	20
GCF_038443675.1	GCF_038443675.1:NZ_CP151762.1:sox_cluster_1	5000	-0.006710339542025967	-0.004739837733713359	0.01322784504885366	0.010510199209811999	20
GCF_038443675.1	GCF_038443675.1:NZ_CP151762.1:sox_cluster_1	10000	-0.006710339542025967	-0.010158929020855512	0.01322784504885366	0.00428066512026859	20
GCF_038443675.1	GCF_038443675.1:NZ_CP151762.1:sox_cluster_1	20000	-0.006710339542025967	-0.009029349842155244	0.01322784504885366	0.001984101812155692	20
GCF_039619325.1	GCF_039619325.1:NZ_CP155000.1:sox_cluster_1	5000	0.0022399715399523236	0.0029807579933049055	0.02217943648743914	0.025483160104168623	20
GCF_039619325.1	GCF_039619325.1:NZ_CP155000.1:sox_cluster_1	10000	0.0022399715399523236	-0.0072082881424543	0.02217943648743914	0.014409658576381768	20
GCF_039619325.1	GCF_039619325.1:NZ_CP155000.1:sox_cluster_1	20000	0.0022399715399523236	-0.003701729510311591	0.02217943648743914	0.014467939629697724	20
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_1	5000	-0.007348161226336256	-0.00597501621838159	0.01765247559258576	0.010570357143675935	20
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_1	10000	-0.007348161226336256	-0.0041000195767528	0.01765247559258576	0.011614590105011424	20
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_1	20000	-0.007348161226336256	0.0025425052939310245	0.01765247559258576	0.015826873426660226	20
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_2	5000	0.01583024410099984	-0.0134911032606149	0.04867849606733321	0.007150718289555491	20
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_2	10000	0.01583024410099984	-0.0037936972471332596	0.04867849606733321	0.014109965471128305	20
