family	donor_node	recipient_node	donor_is_terminal	recipient_is_terminal	sample_support_count	sample_support	donor_class	donor_order	recipient_class	recipient_order
soxy	GCF_026898155.1	GCF_000192745.1	True	True	38	0.38	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_014126615.1	GCF_008824185.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_018279705.1	GCF_005144885.1	True	True	18	0.18	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_016806835.2	GCF_026898155.1	True	True	11	0.11	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_008728195.1	GCF_003008555.2	True	True	23	0.23	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_003403095.1	GCF_009789575.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_000219915.2	GCF_050749815.1	True	True	15	0.15	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Xanthomonadales
soxy	GCF_029953595.1	GCF_001620265.1	True	True	17	0.17	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_000967425.1	GCF_016653635.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Azospirillales
soxy	GCF_016653635.2	GCF_003403095.1	True	True	3	0.03	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhodospirillales
soxy	GCF_000967425.1	GCF_000192745.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_003403095.1	GCF_013358405.1	True	True	9	0.09	c__Alphaproteobacteria	o__Rhodospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_026898155.1	GCF_016806835.2	True	True	29	0.29	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Azospirillales
soxy	GCF_003574215.1	GCF_000022145.1	True	True	23	0.23	c__Gammaproteobacteria	o__Burkholderiales	c__Myxococcia	o__Myxococcales
soxy	GCF_000022145.1	GCF_001305595.1	True	True	19	0.19	c__Myxococcia	o__Myxococcales	c__Alphaproteobacteria	o__Azospirillales
soxy	GCF_033723955.1	GCF_047549485.1	True	True	20	0.2	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_040409955.1	GCF_034555965.2	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_000025705.1	GCF_000297055.2	True	True	2	0.02	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_002215215.1	GCF_018282095.1	True	True	2	0.02	c__Gammaproteobacteria	o__Granulosicoccales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_005144885.1	GCF_030413175.1	True	True	13	0.13	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_000015585.1	GCF_000202835.1	True	True	12	0.12	c__Gammaproteobacteria	o__Nitrococcales	c__Alphaproteobacteria	o__Acetobacterales
soxy	GCF_013283835.1	GCF_024267655.1	True	True	6	0.06	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxy	GCF_000022145.1	GCF_003574215.1	True	True	6	0.06	c__Myxococcia	o__Myxococcales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_001723605.1	GCF_002795845.1	True	True	2	0.02	c__Campylobacteria	o__Campylobacterales	c__Gammaproteobacteria	o__Pseudomonadales
soxy	GCF_021049305.1	GCF_000015725.1	True	True	14	0.14	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_016806835.2	GCF_000192745.1	True	True	7	0.07	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_029958925.1	GCF_003008555.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_024662015.1	GCF_026409565.1	True	True	1	0.01	c__Alphaproteobacteria	o__Thalassobaculales	c__Alphaproteobacteria	o__Sneathiellales
soxy	GCF_014126615.1	GCF_029953595.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_014337925.2	GCF_000154785.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_001308265.1	GCF_001620265.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_014395975.1	GCF_014489595.1	True	True	5	0.05	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_001187845.1	GCF_038443675.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_047715485.1	GCF_044772865.1	True	True	7	0.07	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_047715485.1	GCF_032842945.2	True	True	7	0.07	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_047715485.1	GCF_026191725.2	True	True	7	0.07	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_003008555.2	GCF_029958925.1	True	True	5	0.05	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_002215215.1	GCF_024662015.1	True	True	1	0.01	c__Gammaproteobacteria	o__Granulosicoccales	c__Alphaproteobacteria	o__Thalassobaculales
soxy	GCF_000968535.2	GCF_001305575.3	True	True	2	0.02	c__Gammaproteobacteria	o__Methylococcales	c__Gammaproteobacteria	o__Beggiatoales
soxy	GCF_034555965.2	GCF_040409955.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_000192745.1	GCF_009789575.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_009789575.1	GCF_003403095.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodospirillales
soxy	GCF_009789575.1	GCF_016653635.2	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Azospirillales
soxy	GCF_027923555.1	GCF_016807805.1	True	True	1	0.01	c__Vulcanimicrobiia	o__Vulcanimicrobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_027923555.1	GCF_029318635.1	True	True	1	0.01	c__Vulcanimicrobiia	o__Vulcanimicrobiales	c__Alphaproteobacteria	o__Rhodospirillales
soxy	GCF_016653635.2	GCF_001953055.1	True	True	1	0.01	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_040409955.1	GCF_040580765.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_040409955.1	GCF_000018145.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_016653635.2	GCF_013358405.1	True	True	2	0.02	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_001305575.3	GCF_000968535.2	True	True	1	0.01	c__Gammaproteobacteria	o__Beggiatoales	c__Gammaproteobacteria	o__Methylococcales
soxy	GCF_001305575.3	GCF_000828615.1	True	True	1	0.01	c__Gammaproteobacteria	o__Beggiatoales	c__Gammaproteobacteria	o__Chromatiales
soxy	GCF_018282095.1	GCF_002215215.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Gammaproteobacteria	o__Granulosicoccales
soxy	GCF_016653635.2	GCF_009789575.1	True	True	4	0.04	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_001620265.1	GCF_029953595.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_017498525.1	GCF_007954405.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_008824185.1	GCF_001620265.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_016806125.1	GCF_039724765.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_001305595.1	GCF_003574215.1	True	True	2	0.02	c__Alphaproteobacteria	o__Azospirillales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_024267655.1	GCF_013283835.1	True	True	1	0.01	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxy	GCF_008728195.1	GCF_029958925.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_001999245.1	GCF_000158095.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_000016345.1	GCF_013307225.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_000154705.2	GCF_001999245.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_022788655.1	GCF_034555965.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_009789575.1	GCF_013358405.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_018687955.1	GCF_000016345.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_000158095.2	GCF_001999245.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_018687595.1	GCF_000016345.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_018687595.1	GCF_018687955.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_050749815.1	GCF_000219915.2	True	True	2	0.02	c__Gammaproteobacteria	o__Xanthomonadales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_014126615.1	GCF_001620265.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_012932215.1	GCF_032842945.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_026191725.2	GCF_012932215.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_044772865.1	GCF_026191725.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_000158095.2	GCF_018282095.1	True	True	36	0.36	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_002504165.1	GCF_003008555.2	True	True	23	0.23	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_032842945.2	GCF_047715485.1	True	True	53	0.53	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_028553805.1	GCF_003324675.1	True	True	91	0.91	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_029953595.1	GCF_008824185.1	True	True	43	0.43	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_964332355.1	GCF_022811525.1	True	True	91	0.91	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_003574215.1	GCF_033723955.1	True	True	17	0.17	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Pseudomonadales
soxz	GCF_014495845.1	GCF_000967425.1	True	True	93	0.93	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_022788655.1	GCF_001633165.1	True	True	16	0.16	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001633165.1	GCF_040580765.1	True	True	16	0.16	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_029953595.1	GCF_014126615.1	True	True	19	0.19	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_001029105.3	GCF_000972785.3	True	True	71	0.71	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_029853695.1	GCF_040409955.1	True	True	64	0.64	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003544895.1	GCF_029958925.1	True	True	90	0.9	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000022145.1	GCF_050749815.1	True	True	40	0.4	c__Myxococcia	o__Myxococcales	c__Gammaproteobacteria	o__Xanthomonadales
soxz	GCF_013201725.1	GCF_013372265.1	True	True	87	0.87	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_014489595.1	GCF_000215705.1	True	True	96	0.96	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_018282095.1	GCF_024662015.1	True	True	38	0.38	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Thalassobaculales
soxz	GCF_000227745.2	GCF_011290485.1	True	True	38	0.38	c__Gammaproteobacteria	o__Chromatiales	c__Gammaproteobacteria	o__Chromatiales
soxz	GCF_012932215.1	GCF_002504165.1	True	True	10	0.1	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003008575.1	GCF_017498525.1	True	True	91	0.91	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_003065365.1	GCF_003065385.1	True	True	70	0.7	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_000192745.1	GCF_002215215.1	True	True	87	0.87	c__Alphaproteobacteria	o__Rhizobiales	c__Gammaproteobacteria	o__Granulosicoccales
soxz	GCF_000186245.1	GCF_004786015.1	True	True	5	0.05	c__Campylobacteria	o__Campylobacterales	c__Gammaproteobacteria	o__Thiomicrospirales
soxz	GCF_032842945.2	GCF_044772865.1	True	True	32	0.32	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001305595.1	GCF_040269895.1	True	True	46	0.46	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_009762325.1	GCF_034555965.2	True	True	20	0.2	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_025857195.1	GCF_045277565.1	True	True	92	0.92	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_009650135.1	GCF_001723605.1	True	True	67	0.67	c__Gammaproteobacteria	o__Pseudomonadales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_000158095.2	GCF_024662015.1	True	True	48	0.48	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Thalassobaculales
soxz	GCF_009762325.1	GCF_000154785.2	True	True	23	0.23	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_022788655.1	GCF_040580765.1	True	True	17	0.17	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_045689235.1	GCF_000153125.2	True	True	35	0.35	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Pseudomonadales
soxz	GCF_000018145.1	GCF_008728195.1	True	True	17	0.17	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000192745.1	GCF_001953055.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_001747405.1	GCF_002795845.1	True	True	70	0.7	c__Chlorobiia	o__Chlorobiales	c__Gammaproteobacteria	o__Pseudomonadales
soxz	GCF_001888185.1	GCF_000011965.2	True	True	95	0.95	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000018145.1	GCF_009762325.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000006985.1	GCF_000020505.1	True	True	54	0.54	c__Chlorobiia	o__Chlorobiales	c__Chlorobiia	o__Chlorobiales
soxz	GCF_040790665.1	GCF_000018145.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_011290485.1	GCF_000227745.2	True	True	32	0.32	c__Gammaproteobacteria	o__Chromatiales	c__Gammaproteobacteria	o__Chromatiales
soxz	GCF_002504165.1	GCF_012932215.1	True	True	8	0.08	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_032842945.2	GCF_026191725.2	True	True	18	0.18	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_040580765.1	GCF_001633165.1	True	True	69	0.69	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_033723955.1	GCF_003574215.1	True	True	72	0.72	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_025639885.1	GCF_014337925.2	True	True	39	0.39	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_040269895.1	GCF_001305595.1	True	True	39	0.39	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Azospirillales
soxz	GCF_008824185.1	GCF_029953595.1	True	True	21	0.21	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_024662015.1	GCF_018282095.1	True	True	47	0.47	c__Alphaproteobacteria	o__Thalassobaculales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_001723605.1	GCF_009650135.1	True	True	17	0.17	c__Campylobacteria	o__Campylobacterales	c__Gammaproteobacteria	o__Pseudomonadales
soxz	GCF_000154785.2	GCF_034555965.2	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_007922615.2	GCF_001953055.1	True	True	22	0.22	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_040790665.1	GCF_000154785.2	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_009762325.1	True	True	13	0.13	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_014126615.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_000154785.2	GCF_000018145.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_014126615.1	GCF_001620265.1	True	True	6	0.06	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_014126615.1	GCF_008824185.1	True	True	10	0.1	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_004786015.1	GCF_000186245.1	True	True	5	0.05	c__Gammaproteobacteria	o__Thiomicrospirales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_047715485.1	GCF_044772865.1	True	True	19	0.19	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000153125.2	GCF_045689235.1	True	True	29	0.29	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Pseudomonadales
soxz	GCF_047715485.1	GCF_026191725.2	True	True	14	0.14	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_014337925.2	GCF_025639885.1	True	True	25	0.25	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_047715485.1	GCF_032842945.2	True	True	32	0.32	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003008555.2	GCF_002504165.1	True	True	44	0.44	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_007922615.2	GCF_000154705.2	True	True	23	0.23	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_000968535.2	GCF_001305575.3	True	True	24	0.24	c__Gammaproteobacteria	o__Methylococcales	c__Gammaproteobacteria	o__Beggiatoales
soxz	GCF_033723955.1	GCF_040269895.1	True	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_008824185.1	GCF_001620265.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_008824185.1	GCF_014126615.1	True	True	6	0.06	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_009762325.1	GCF_008824185.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_008824185.1	GCF_034555965.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_050749815.1	GCF_000022145.1	True	True	41	0.41	c__Gammaproteobacteria	o__Xanthomonadales	c__Myxococcia	o__Myxococcales
soxz	GCF_001465545.3	GCF_000815105.2	True	True	6	0.06	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_044772865.1	GCF_026191725.2	True	True	9	0.09	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_044772865.1	GCF_047715485.1	True	True	10	0.1	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_008728195.1	GCF_000018145.1	True	True	39	0.39	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_026191725.2	GCF_044772865.1	True	True	16	0.16	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003544895.1	GCF_014337925.2	True	True	13	0.13	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003346815.1	GCF_013201825.1	True	True	6	0.06	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_003008555.2	GCF_012932215.1	True	True	5	0.05	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_014126615.1	GCF_029953595.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_040790665.1	GCF_034555965.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_001620265.1	True	True	5	0.05	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_000154785.2	True	True	7	0.07	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_008728195.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_012932215.1	GCF_003008555.2	True	True	9	0.09	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001620265.1	GCF_014126615.1	True	True	6	0.06	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_026191725.2	GCF_014337925.2	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003544895.1	GCF_026191725.2	True	True	7	0.07	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_003065385.1	GCF_003065365.1	True	True	8	0.08	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_044772865.1	GCF_032842945.2	True	True	9	0.09	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_013201825.1	GCF_003346815.1	True	True	5	0.05	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_040409955.1	GCF_029853695.1	True	True	23	0.23	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003544895.1	GCF_025639885.1	True	True	11	0.11	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_025639885.1	GCF_026191725.2	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_000202835.1	GCF_000186245.1	True	True	1	0.01	c__Alphaproteobacteria	o__Acetobacterales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_000202835.1	GCF_004786015.1	True	True	1	0.01	c__Alphaproteobacteria	o__Acetobacterales	c__Gammaproteobacteria	o__Thiomicrospirales
soxz	GCF_000154785.2	GCF_009762325.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
